"Id","StateId","ScientificName","CommonName","MaxHeight","MaxHeightInputFormat","MaxHeightTreeId","MaxGirth","MaxGirthInputFormat","MaxGirthTreeId","MaxCrownSpread","MaxCrownSpreadInputFormat","MaxCrownSpreadTreeId","Number"
"816758392","1","Celtis occidentalis","Common Hackberry","1.1300000000000000e+002","2","315717","6.5799999237060547e+000","2","315717","0.0000000000000000e+000","0",NULL,"1"
"817090650","40","Acer pensylvanicum","Striped Maple","5.0799999237060547e+001","2","323515","1.5000000000000000e+000","2","257713","0.0000000000000000e+000","0",NULL,"4"
"818939616","47","Taxodium distichum","Bald Cypress","1.0500000000000000e+002","2","313142","2.0000000000000000e+001","2","313142","8.1000000000000000e+001","2","313142","5"
"820018507","27","Fraxinus pennsylvanica","Green Ash","9.7099998474121094e+001","2","220667","9.4166669845581055e+000","2","220668","0.0000000000000000e+000","0",NULL,"4"
"820105039","64","Quercus alba","White Oak","1.2590000152587891e+002","2","76098","1.5083333015441895e+001","2","175042","0.0000000000000000e+000","0",NULL,"8"
"820850431","18","Quercus montana","Chestnut Oak","1.3500000000000000e+002","2","231374","1.6416666030883789e+001","2","231363","0.0000000000000000e+000","0",NULL,"30"
"821687491","43","Quercus bicolor","Swamp White Oak","1.0380000305175781e+002","2","168551","9.8000001907348633e+000","2","168551","0.0000000000000000e+000","0",NULL,"1"
"821702330","17","Quercus prinoides","Dwarf Chinkapin Oak","2.1299999237060547e+001","2","235739","2.4166667461395264e+000","2","235739","2.3000000000000000e+001","2","235739","1"
"822706977","23","Magnolia grandiflora","Southern Magnolia","1.1100000000000000e+002","2","253858","1.7333333969116211e+001","2","253858","8.1000000000000000e+001","2","253859","2"
"823938107","5","Juniperus monosperma","Oneseed Juniper","3.5200000762939453e+001","2","126249","8.5000000000000000e+000","2","126243","0.0000000000000000e+000","0",NULL,"3"
"825679824","36","Magnolia kobus var. borealis","Kobus Magnolia","4.3000000000000000e+001","2","166982","7.1666665077209473e+000","2","166982","6.6000000000000000e+001","2","166982","1"
"82597721","13","Juniperus virginiana var. virginiana","Eastern Redcedar","8.6000000000000000e+001","2","233686","1.0916666984558105e+001","2","233687","0.0000000000000000e+000","0",NULL,"3"
"826397922","4","Notholithocarpus densiflorus","Tanoak","1.4300000000000000e+002","2","268819","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"827000458","5","Fraxinus anomala","Singleleaf Ash","1.6500000000000000e+001","2","126248","2.5833332538604736e+000","2","126248","0.0000000000000000e+000","0",NULL,"1"
"827284999","40","Betula alleghaniensis var. alleghaniensis","Yellow Birch","9.6000000000000000e+001","2","257682","8.1000003814697266e+000","2","323549","0.0000000000000000e+000","0",NULL,"3"
"827691032","39","Picea x albertiana","Western White Spruce","1.1409999847412109e+002","2","243376","9.7500000000000000e+000","2","243381","3.1000000000000000e+001","2","233583","14"
"827833914","25","Acer saccharinum","Silver Maple","7.0699996948242187e+001","2","252343","1.5833333015441895e+001","2","252316","0.0000000000000000e+000","0",NULL,"2"
"828191750","25","Acer spicatum","Mountain Maple","4.2400001525878906e+001","2","227258","2.5833332538604736e+000","2","230525","0.0000000000000000e+000","0",NULL,"4"
"830410253","3","Pinus brutia var. eldarica","Afgan Pine","7.4000000000000000e+001","2","96524","6.1666665077209473e+000","2","274862","0.0000000000000000e+000","0",NULL,"3"
"831417556","232","Quercus petraea","Sessile Oak","1.3500000000000000e+002","2","283475","2.0000000000000000e+001","2","283474","0.0000000000000000e+000","0",NULL,"2"
"831689415","9","Hamamelis virginiana","American Witchhazel","4.4400001525878906e+001","2","234401","1.8333333730697632e+000","2","234401","0.0000000000000000e+000","0",NULL,"2"
"832303050","32","Pinus strobus135'","Eastern White Pine","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"834676353","38","Tilia americana var. heterophylla","American Basswood","1.3230000305175781e+002","2","238044","9.6666669845581055e+000","2","236253","0.0000000000000000e+000","0",NULL,"14"
"834936745","40","Acer rubrum","Red Maple","1.4300000000000000e+002","2","204870","2.1833333969116211e+001","2","229958","0.0000000000000000e+000","0",NULL,"14"
"835097542","23","Taxodium distichum","Bald Cypress","1.2050000000000000e+002","2","251096","4.6299999237060547e+001","2","235970","0.0000000000000000e+000","0",NULL,"14"
"835309991","41","Carya illinoinensis","Pecan","4.5500000000000000e+001","2","320679","5.1399998664855957e+000","2","320679","0.0000000000000000e+000","0",NULL,"1"
"835659372","33","Sciadopitys verticillata","Japanese Umbrella Pine","3.0399999618530273e+001","2","282393","2.3333332538604736e+000","2","282393","0.0000000000000000e+000","0",NULL,"1"
"838086508","33","Platanus occidentalis","American Sycamore","1.6089999389648437e+002","2","196228","2.4166666030883789e+001","2","168943","1.3450000000000000e+002","2","96113","87"
"838791732","17","Ulmus carpinifolia","Smoothleaf Elm","4.6799999237060547e+001","2","189032","5.6999998092651367e+000","2","189032","0.0000000000000000e+000","0",NULL,"1"
"839272602","40","Magnolia fraseri","Mountain Magnolia","1.1540000152587891e+002","2","229540","7.8333334922790527e+000","2","229500","0.0000000000000000e+000","0",NULL,"3"
"839590856","47","Pinus nigra","Austrian Pine","5.4400001525878906e+001","2","315042","6.0833334922790527e+000","2","315042","4.2500000000000000e+001","2","315042","2"
"840026597","32","Abies cilicica","Cilician Fir","5.1299999237060547e+001","2","226135","3.8499999046325684e+000","2","226135","0.0000000000000000e+000","0",NULL,"1"
"843280432","119","Hibiscus rosa-sinensis","Shoeblackplant","3.1299999237060547e+001","2","213144","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"845650252","13","Ginkgo biloba","Maidenhair Tree","7.9300003051757813e+001","2","169764","1.3416666984558105e+001","2","169764","0.0000000000000000e+000","0",NULL,"1"
"846626103","32","Sorbus americana","American Mountain Ash","3.4599998474121094e+001","2","221375","2.9000000953674316e+000","2","221375","0.0000000000000000e+000","0",NULL,"2"
"848361834","12","Quercus alba","White Oak","1.3110000610351562e+002","2","273893","1.1233333587646484e+001","2","273893","0.0000000000000000e+000","0",NULL,"1"
"84926338","43","Ilex opaca var. opaca","American Holly","7.3800003051757812e+001","2","127939","8.6999998092651367e+000","2","198009","0.0000000000000000e+000","0",NULL,"7"
"849909315","33","Quercus shumardii","Shumard's Oak","1.2380000305175781e+002","2","168581","2.3166666030883789e+001","2","302723","1.1080000305175781e+002","2","272984","7"
"850931083","43","Pinus echinata","Shortleaf Pine","1.3960000610351562e+002","2","314379","8.9166669845581055e+000","2","224319","0.0000000000000000e+000","0",NULL,"5"
"852403681","33","Metasequoia glyptostroboides","Dawn Redwood","1.1350000000000000e+002","2","162195","1.6750000000000000e+001","2","174155","5.0000000000000000e+001","2","174155","27"
"852696194","32","Lindera benzoin","Northern Spicebush","2.6100000381469727e+001","2","280431","1.0833333730697632e+000","2","280410","0.0000000000000000e+000","0",NULL,"7"
"852819932","32","Sequoiadendron giganteum","Giant Sequoia","1.0190000152587891e+002","2","189036","1.0609999656677246e+001","2","189036","0.0000000000000000e+000","0",NULL,"2"
"853103647","15","Carya ovata","Shagbark Hickory","1.4419999694824219e+002","2","297340","8.6999998092651367e+000","2","165571","0.0000000000000000e+000","0",NULL,"20"
"85499955","33","Asimina triloba","Pawpaw","3.9799999237060547e+001","2","166481","1.8333333730697632e+000","2","166481","0.0000000000000000e+000","0",NULL,"1"
"855286412","47","Asimina triloba","Pawpaw","5.8200000762939453e+001","2","196732","3.2500000000000000e+000","2","312083","4.2299999237060547e+001","2","217581","14"
"855523816","40","Juglans cinerea","Butternut","1.1919999694824219e+002","2","320597","6.9000000953674316e+000","2","320597","0.0000000000000000e+000","0",NULL,"17"
"855888835","152","Quercus ilex","Holly Oak","5.3299999237060547e+001","2","286434","5.3666667938232422e+000","2","286434","0.0000000000000000e+000","0",NULL,"1"
"856034061","32","Picea maximowiczii","Japanese Bush Spruce","8.0400001525878906e+001","2","226030","5.0700001716613770e+000","2","226030","0.0000000000000000e+000","0",NULL,"1"
"857000379","18","Styphnolobium japonicum","Japanese Pagoda Tree","3.9700000762939453e+001","2","102903","3.7416667938232422e+000","2","102903","0.0000000000000000e+000","0",NULL,"1"
"857389452","40","Quercus x fernowii","Fernow's Oak","8.6300003051757812e+001","2","298138","1.2100000381469727e+001","2","298138","0.0000000000000000e+000","0",NULL,"2"
"857455542","38","Tsuga canadensis","Eastern Hemlock","1.4039999389648437e+002","2","237362","9.3333330154418945e+000","2","237362","0.0000000000000000e+000","0",NULL,"24"
"857644816","47","Koelreuteria paniculata","Goldenrain Tree","1.8000000000000000e+001","2","315285","2.5000000000000000e+000","2","315285","2.0000000000000000e+001","2","315285","1"
"857808424","25","Quercus nigra","Water Oak","0.0000000000000000e+000","0",NULL,"3.6833333969116211e+000","2","164154","0.0000000000000000e+000","0",NULL,"2"
"858495240","32","Cercis canadensis var. canadensis","Eastern Redbud","3.5700000762939453e+001","2","281892","4.5000000000000000e+000","2","281892","0.0000000000000000e+000","0",NULL,"3"
"858653602","47","Quercus coccinea var. coccinea","Scarlet Oak","1.2219999694824219e+002","2","313157","1.7583333969116211e+001","2","312041","1.0200000000000000e+002","2","313113","15"
"858915316","36","Acer saccharinum","Silver Maple","1.2889999389648437e+002","2","139188","1.9000000000000000e+001","2","255913","1.0700000000000000e+002","2","255913","75"
"859343820","36","Acer spicatum","Mountain Maple","3.5599998474121094e+001","2","222068","1.5000000000000000e+000","2","222068","0.0000000000000000e+000","0",NULL,"3"
"859596464","32","Cercidiphyllum japonicum","Katsura Tree","1.2140000152587891e+002","2","281901","9.2799997329711914e+000","2","281901","0.0000000000000000e+000","0",NULL,"2"
"862852225","3","Populus nigra","Lombardy Poplar","1.1150000000000000e+002","2","121530","7.4083333015441895e+000","2","121531","0.0000000000000000e+000","0",NULL,"3"
"862852892","91","Protium copal","Copal Tree","1.2600000381469727e+001","2","286960","9.2500001192092896e-001","2","286960","0.0000000000000000e+000","0",NULL,"1"
"863046491","38","Morus rubra","Red Mulberry","5.8799999237060547e+001","2","238590","6.7500000000000000e+000","2","238590","0.0000000000000000e+000","0",NULL,"2"
"863312017","16","Quercus lyrata","Overcup Oak","6.0500000000000000e+001","2","320724","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"864420151","30","Pseudotsuga menziesii var. glauca","Rocky Mountain Douglas-Fir","1.3639999389648437e+002","2","320672","1.0699999809265137e+001","2","317992","0.0000000000000000e+000","0",NULL,"6"
"864465299","32","Carya laciniosa","Shellbark Hickory","1.0500000000000000e+002","2","281011","8.8333330154418945e+000","2","281012","0.0000000000000000e+000","0",NULL,"7"
"865745865","27","Gleditsia triacanthos","Honeylocust","9.6300003051757813e+001","2","220669","9.9166669845581055e+000","2","220670","0.0000000000000000e+000","0",NULL,"2"
"865884643","50","Picea mariana","Black Spruce","5.3000000000000000e+001","2","74996","2.3833334445953369e+000","2","74996","0.0000000000000000e+000","0",NULL,"1"
"866313586","40","Acer negundo","Boxelder","1.0130000305175781e+002","2","228974","7.6666665077209473e+000","2","228968","0.0000000000000000e+000","0",NULL,"11"
"867007865","57","Juglans cinerea","Butternut","6.8800003051757812e+001","2","233004","8.9166669845581055e+000","2","240296","0.0000000000000000e+000","0",NULL,"3"
"867578924","33","Castanea pumila","Chinkapin","3.9599998474121094e+001","2","160822","3.1666667461395264e+000","2","160822","0.0000000000000000e+000","0",NULL,"1"
"867859391","7","Nyssa sylvatica","Blackgum","1.2159999847412109e+002","2","140154","1.2916666984558105e+001","2","75458","0.0000000000000000e+000","0",NULL,"8"
"868037846","47","Carpinus caroliniana ssp. virginiana","American Hornbeam","4.9900001525878906e+001","2","297284","4.5000000000000000e+000","2","312087","5.1000000000000000e+001","2","312045","11"
"86812504","47","Metasequoia glyptostroboides","Dawn Redwood","1.1159999847412109e+002","2","313199","1.6083333969116211e+001","2","224369","5.8000000000000000e+001","2","224369","3"
"868132538","9","Sapindus saponaria","Wingleaf Soapberry","5.2099998474121094e+001","2","243217","2.6666667461395264e+000","2","243217","0.0000000000000000e+000","0",NULL,"1"
"868680731","47","Hydrangea paniculata","Paniculed Hydrangea","1.8000000000000000e+001","2","312065","2.0833332538604736e+000","2","312065","1.8000000000000000e+001","2","312065","1"
"869676709","36","Abies concolor","White Fir","1.1619999694824219e+002","2","135982","1.0000000000000000e+001","2","169010","4.5299999237060547e+001","2","169010","2"
"870121761","40","Picea abies","Norway Spruce","8.0900001525878906e+001","2","315459","1.1250000000000000e+001","2","315494","0.0000000000000000e+000","0",NULL,"2"
"870420392","32","Acer grandidentatum var. grandidentatum","Bigtooth Maple","7.1800003051757813e+001","2","226048","8.1000003814697266e+000","2","226048","0.0000000000000000e+000","0",NULL,"1"
"870920401","38","Fagus grandifolia","American Beech","1.2939999389648437e+002","2","236287","1.1250000000000000e+001","2","237125","9.3000000000000000e+001","2","242648","24"
"871104018","29","Magnolia acuminata","Cucumber-Tree","1.0500000000000000e+002","2","171035","1.3800000190734863e+001","2","171035","7.1000000000000000e+001","2","171035","1"
"871559241","24","Thuja plicata","Western Redcedar","1.9430000305175781e+002","2","297923","2.6549999237060547e+001","2","297915","0.0000000000000000e+000","0",NULL,"9"
"871684407","254","Pinus nigra","Austrian Pine","6.1299999237060547e+001","2","286416","6.4416670799255371e+000","2","286416","0.0000000000000000e+000","0",NULL,"1"
"872311436","35","Pinus lambertiana","Sugar Pine","2.5900000000000000e+002","2","269595","2.4166666030883789e+001","2","269592","0.0000000000000000e+000","0",NULL,"4"
"872741483","17","Pinus strobiformis","Southwestern White Pine","6.3099998474121094e+001","2","189012","6.1100001335144043e+000","2","189012","0.0000000000000000e+000","0",NULL,"1"
"873309551","36","Fraxinus nigra","Black Ash","7.2699996948242188e+001","2","222053","2.0000000000000000e+000","2","222053","0.0000000000000000e+000","0",NULL,"1"
"874372898","47","Ilex opaca var. opaca","American Holly","6.9800003051757812e+001","2","314926","5.8333334922790527e+000","2","314965","4.2000000000000000e+001","2","291285","14"
"874645088","21","Larix laricina","Tamarack","6.7000000000000000e+001","2","239943","1.1916666984558105e+001","2","239943","6.7000000000000000e+001","2","239943","1"
"874743260","25","Sorbus americana","American Mountain Ash","5.6099998474121094e+001","2","229784","4.4666666984558105e+000","2","227261","0.0000000000000000e+000","0",NULL,"5"
"874794588","64","Juglans nigra","Black Walnut","1.2430000305175781e+002","2","76124","1.0833333015441895e+001","2","174794","0.0000000000000000e+000","0",NULL,"5"
"874822598","41","Celtis laevigata var. laevigata","Sugarberry","3.5400001525878906e+001","2","320683","3.1800000667572021e+000","2","320683","0.0000000000000000e+000","0",NULL,"1"
"874893156","17","Chamaecyparis pisifera","Sawara False Cypress","7.0000000000000000e+001","2","250223","1.0500000000000000e+001","2","250223","0.0000000000000000e+000","0",NULL,"1"
"876141848","32","Larix laricina","Tamarack","1.3160000610351562e+002","2","211754","6.5833334922790527e+000","2","264759","0.0000000000000000e+000","0",NULL,"22"
"876805366","30","Populus angustifolia","Narrowleaf Cottonwood","9.3000000000000000e+001","2","70484","1.0083333015441895e+001","2","70484","0.0000000000000000e+000","0",NULL,"3"
"877146000","33","Pinus echinata","Shortleaf Pine","7.0500000000000000e+001","2","302687","6.2500000000000000e+000","2","302687","0.0000000000000000e+000","0",NULL,"1"
"877483445","9","Halesia tetraptera var. monticola","Mountain Silverbell","1.0540000152587891e+002","2","249342","4.1666665077209473e+000","2","249342","0.0000000000000000e+000","0",NULL,"1"
"877765801","3","Yucca elata","Soaptree Yucca","1.5800000190734863e+001","2","274852","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"879897128","44","Tilia americana","American Basswood","0.0000000000000000e+000","0",NULL,"7.9166665077209473e+000","2","253228","0.0000000000000000e+000","0",NULL,"1"
"88020015","32","Ulmus thomasii","Rock Elm","1.0509999847412109e+002","2","262222","6.8333334922790527e+000","2","262222","0.0000000000000000e+000","0",NULL,"3"
"881255533","25","Lindera benzoin","Northern Spicebush","3.2000000000000000e+001","2","252310","1.4166666269302368e+000","2","252310","2.1000000000000000e+001","2","252310","1"
"882928766","43","Pinus taeda","Loblolly Pine","1.2919999694824219e+002","2","127933","9.8299999237060547e+000","2","198013","0.0000000000000000e+000","0",NULL,"3"
"883313566","5","Populus deltoides ssp. wislizeni","Rio Grande Cottonwood","9.0000000000000000e+001","2","242527","2.4166666030883789e+001","2","242527","0.0000000000000000e+000","0",NULL,"1"
"884491086","47","Catalpa bignonioides","Southern Catalpa","7.1800003051757813e+001","2","313170","1.4533332824707031e+001","2","313170","6.6750000000000000e+001","2","313170","3"
"885407171","33","Quercus  x mutabilis","Hybrid Oak","6.2599998474121094e+001","2","312364","7.4166665077209473e+000","2","312364","0.0000000000000000e+000","0",NULL,"1"
"886032116","32","Populus alba","White Poplar","1.0069999694824219e+002","2","226080","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"88773882","47","Quercus shumardii","Shumard's Oak","7.5400001525878906e+001","2","222943","1.7000000000000000e+001","2","312068","8.3500000000000000e+001","2","312068","2"
"88882533","17","Liriodendron tulipifera","Tuliptree","1.4089999389648437e+002","2","235613","1.4333333015441895e+001","2","255997","5.0000000000000000e+001","2","2387","42"
"889354892","47","Sassafras albidum","Sassafras","1.0380000305175781e+002","2","296194","1.4083333015441895e+001","2","315029","5.6500000000000000e+001","2","315029","18"
"889624813","32","Magnolia kobus var. borealis","Kobus Magnolia","8.1000000000000000e+001","2","281870","6.4000000953674316e+000","2","281823","0.0000000000000000e+000","0",NULL,"2"
"889794744","32","Pinus longaeva","Great Basin Bristlecone Pine","6.0000000000000000e+000","2","226134","5.6999999284744263e-001","2","226134","0.0000000000000000e+000","0",NULL,"1"
"890350233","9","Cornus alternifolia","Alternateleaf Dogwood","2.0799999237060547e+001","2","234414","1.6666666269302368e+000","2","234414","0.0000000000000000e+000","0",NULL,"1"
"892054286","47","Quercus ilicifolia","Bear Oak","3.3799999237060547e+001","2","313089","3.4166667461395264e+000","2","312143","3.0000000000000000e+001","2","312115","4"
"893352471","36","Vitis spp.","Grape","0.0000000000000000e+000","0",NULL,"2.5000000000000000e+000","2","120205","0.0000000000000000e+000","0",NULL,"10"
"896302246","18","Fagus grandifolia","American Beech","1.3900000000000000e+002","2","231342","1.5333333015441895e+001","2","168093","0.0000000000000000e+000","0",NULL,"22"
"896473827","33","Salix alba","White Willow","7.6599998474121094e+001","2","10099","2.0750000000000000e+001","2","10099","0.0000000000000000e+000","0",NULL,"1"
"898193636","3","Hesperocyparis arizonica ssp. arizonica","Arizona Cypress","1.2500000000000000e+002","2","320805","1.2229999542236328e+001","2","320802","0.0000000000000000e+000","0",NULL,"9"
"899610563","18","Tsuga canadensis","Eastern Hemlock","1.4130000305175781e+002","2","45322","1.2100000381469727e+001","2","45324","0.0000000000000000e+000","0",NULL,"6"
"900127002","48","Abies lasiocarpa var. lasiocarpa","Subalpine Fir","8.0400001525878906e+001","2","126265","4.2166666984558105e+000","2","126265","0.0000000000000000e+000","0",NULL,"4"
"900806817","18","Viburnum prunifolium","Blackhaw","3.3599998474121094e+001","2","168104","1.4499999284744263e+000","2","168104","0.0000000000000000e+000","0",NULL,"4"
"901209484","32","Malus halliana","Hall Crab Apple","3.8599998474121094e+001","2","281848","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"901999195","11","Abies lasiocarpa var. bifolia","Subalpine Fir","1.4219999694824219e+002","2","318060","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"902666273","46","Betula papyrifera","Paper Birch","6.5199996948242188e+001","2","233389","4.3333334922790527e+000","2","233389","3.0000000000000000e+001","2","233389","1"
"902841610","36","Ilex verticillata","Common Winterberry","1.8899999618530273e+001","2","222075","6.0000002384185791e-001","2","146987","0.0000000000000000e+000","0",NULL,"3"
"90375214","12","Quercus lyrata","Overcup Oak","1.1469999694824219e+002","2","225677","9.0000000000000000e+000","2","225677","0.0000000000000000e+000","0",NULL,"1"
"904645795","9","Cercis canadensis","Eastern Redbud","6.0900001525878906e+001","2","249201","3.1666667461395264e+000","2","234518","0.0000000000000000e+000","0",NULL,"8"
"905152598","16","Quercus phellos","Willow Oak","1.1900000000000000e+002","2","320727","7.6700000762939453e+000","2","320727","0.0000000000000000e+000","0",NULL,"1"
"90524132","32","Betula nigra","River Birch","6.9400001525878906e+001","2","221000","9.8333330154418945e+000","2","221000","0.0000000000000000e+000","0",NULL,"3"
"905519467","1","Populus deltoides","Eastern Cottonwood","1.3669999694824219e+002","2","233848","1.4166666984558105e+001","2","233845","0.0000000000000000e+000","0",NULL,"4"
"905655423","17","Quercus alba","White Oak","1.0630000305175781e+002","2","235616","1.3333333015441895e+001","2","235851","1.1400000000000000e+002","2","235851","11"
"905706117","25","Betula spp.","Birch","0.0000000000000000e+000","0",NULL,"2.7500000000000000e+000","2","227134","0.0000000000000000e+000","0",NULL,"1"
"905941579","5","Pinus ponderosa var. scopulorum","Rocky Mountain Ponderosa Pine","1.6230000305175781e+002","2","93946","1.0210000038146973e+001","2","93950","0.0000000000000000e+000","0",NULL,"4"
"906199101","40","Acer nigrum","Black Maple","8.2900001525878906e+001","2","299289","1.0729999542236328e+001","2","299289","0.0000000000000000e+000","0",NULL,"2"
"90633385","46","Picea mariana var. mariana","Black Spruce","1.0100000000000000e+002","2","143244","6.0000000000000000e+000","2","143244","0.0000000000000000e+000","0",NULL,"1"
"906622680","33","Quercus bicolor","Swamp White Oak","1.1919999694824219e+002","2","9626","1.5833333015441895e+001","2","302702","9.0000000000000000e+001","2","302717","24"
"908560845","47","Pinus sylvestris","Scots Pine","8.0599998474121094e+001","2","160105","8.1666669845581055e+000","2","299713","4.7500000000000000e+001","2","299713","3"
"908722592","39","Prunus americana","American Plum","0.0000000000000000e+000","0",NULL,"2.3333332538604736e+000","2","233576","0.0000000000000000e+000","0",NULL,"1"
"908897409","3","Washingtonia robusta","Washington Fan Palm","7.3099998474121094e+001","2","274863","4.2500000000000000e+000","2","274863","0.0000000000000000e+000","0",NULL,"2"
"908995627","31","Pinus ponderosa var. scopulorum","Ponderosa Pine","1.3350000000000000e+002","2","243293","1.6916666030883789e+001","2","243293","5.1299999237060547e+001","2","243293","17"
"909013604","119","Syzygium jambos","Malabar Plum","3.2099998474121094e+001","2","213143","3.9833333492279053e+000","2","213143","0.0000000000000000e+000","0",NULL,"1"
"909387044","9","Quercus pagoda","Cherrybark Oak","1.4989999389648437e+002","2","234452","1.9250000000000000e+001","2","243218","1.4300000000000000e+002","2","243218","3"
"909399068","47","Castanea dentata","American Chestnut","8.1400001525878906e+001","2","313231","5.5999999046325684e+000","2","313212","5.0000000000000000e+001","2","313249","6"
"910508673","50","Populus balsamifera ssp. trichocarpa","Black Cottonwood","9.1400001525878906e+001","2","74993","6.8333334922790527e+000","2","74993","0.0000000000000000e+000","0",NULL,"2"
"910572054","36","Sorbus americana","American Mountain Ash","5.5299999237060547e+001","2","222059","2.0833332538604736e+000","2","222059","0.0000000000000000e+000","0",NULL,"1"
"91075189","3","Pinus halepensis","Aleppo Pine","5.4799999237060547e+001","2","274851","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"911547978","13","Fraxinus americana","White Ash","1.3500000000000000e+002","2","169940","1.0900000572204590e+001","2","169940","0.0000000000000000e+000","0",NULL,"2"
"911571071","12","Juglans nigra","Black Walnut","6.8099998474121094e+001","2","74811","7.7999997138977051e+000","2","74811","0.0000000000000000e+000","0",NULL,"1"
"912023428","22","Quercus michauxii","Swamp Chestnut Oak","1.4010000610351562e+002","2","283664","2.0941667556762695e+001","2","171776","0.0000000000000000e+000","0",NULL,"10"
"912613650","39","Crataegus chrysocarpa","Fireberry Hawthorn","0.0000000000000000e+000","0",NULL,"1.7500000000000000e+000","2","233575","1.7000000000000000e+001","2","233575","1"
"912810634","38","Quercus montana","Chestnut Oak","1.4389999389648437e+002","2","252810","9.9166669845581055e+000","2","237709","0.0000000000000000e+000","0",NULL,"26"
"914920802","1","Quercus velutina","Black Oak","1.2040000152587891e+002","2","315747","8.6000003814697266e+000","2","315747","0.0000000000000000e+000","0",NULL,"2"
"916899125","15","Celtis laevigata var. laevigata","Sugarberry","8.0500000000000000e+001","2","112331","9.2500000000000000e+000","2","112331","0.0000000000000000e+000","0",NULL,"1"
"917815959","33","Carya ovalis","Red Hickory","1.3050000000000000e+002","2","169513","8.0833330154418945e+000","2","312359","5.8500000000000000e+001","2","312359","4"
"918623018","38","Carya cordiformis","Bitternut Hickory","1.6630000305175781e+002","2","252798","8.5000000000000000e+000","2","236256","0.0000000000000000e+000","0",NULL,"16"
"919136518","36","Crataegus flabellata","Fanleaf Hawthorn","2.7899999618530273e+001","2","222072","1.5000000000000000e+000","2","222072","0.0000000000000000e+000","0",NULL,"1"
"919359424","38","Quercus muehlenbergii","Chinkapin Oak","7.9500000000000000e+001","2","236875","6.0000000000000000e+000","2","236876","0.0000000000000000e+000","0",NULL,"2"
"919523964","32","Acer longipes","Chinese Maple","3.7099998474121094e+001","2","281890","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"920869795","36","Lindera benzoin","Northern Spicebush","2.1100000381469727e+001","2","143125","8.7500000000000000e-001","2","143125","0.0000000000000000e+000","0",NULL,"1"
"920959231","36","Sequoiadendron giganteum","Giant Sequoia","9.5400001525878906e+001","2","135643","1.3300000190734863e+001","2","255969","3.3000000000000000e+001","2","255969","3"
"921560636","119","Terminalia amazonia","Armarllo","9.0099998474121094e+001","2","213083","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"922896087","32","Acer saccharinum","Silver Maple","1.1930000305175781e+002","2","221039","1.6959999084472656e+001","2","226069","0.0000000000000000e+000","0",NULL,"20"
"922896794","38","Aesculus pavia","Red Buckeye","3.0700000762939453e+001","2","238588","1.0833333730697632e+000","2","238588","0.0000000000000000e+000","0",NULL,"1"
"923020663","43","Platanus occidentalis","American Sycamore","1.5000000000000000e+002","2","165594","1.7250000000000000e+001","2","198017","0.0000000000000000e+000","0",NULL,"18"
"923323625","32","Acer spicatum","Mountain Maple","3.2166667938232422e+001","2","151517","1.0833333730697632e+000","2","151517","0.0000000000000000e+000","0",NULL,"5"
"924093379","33","Betula alleghaniensis","Yellow Birch","9.1400001525878906e+001","2","16075","7.5833334922790527e+000","2","9850","0.0000000000000000e+000","0",NULL,"12"
"924318340","47","Aesculus flava","Yellow Buckeye","1.7769999694824219e+002","2","312032","1.7666666030883789e+001","2","313063","7.4000000000000000e+001","2","313247","33"
"924360111","21","Acer saccharinum","Silver Maple","0.0000000000000000e+000","0",NULL,"1.7666666030883789e+001","2","239871","0.0000000000000000e+000","0",NULL,"1"
"924573227","36","Cercis canadensis var. canadensis","Eastern Redbud","2.3100000381469727e+001","2","168997","2.6000001430511475e+000","2","168997","0.0000000000000000e+000","0",NULL,"1"
"924907262","15","Ulmus rubra","Slippery Elm","1.1809999847412109e+002","2","297624","6.3000001907348633e+000","2","297598","0.0000000000000000e+000","0",NULL,"7"
"924928848","4","Eucalyptus globulus ssp. globulus","Tasmanian Bluegum","1.5100000000000000e+002","2","320743","6.5999999046325684e+000","2","320743","0.0000000000000000e+000","0",NULL,"1"
"926593327","9","Magnolia acuminata","Cucumber-Tree","1.3430000305175781e+002","2","234419","8.0833330154418945e+000","2","234419","0.0000000000000000e+000","0",NULL,"7"
"926755746","38","Ulmus spp.","Elm","5.8299999237060547e+001","2","252614","4.8333334922790527e+000","2","252614","0.0000000000000000e+000","0",NULL,"1"
"927409572","10","Carya cordiformis","Bitternut Hickory","1.1700000000000000e+002","2","233674","6.5000000000000000e+000","2","233674","6.1000000000000000e+001","2","233674","1"
